sp_creole,dbh_cm,ht_m,ba_m2,plot_no,plot_shp,plot_area
mango,31.2,,0.07645379881776121,36,Pandiassou2.shp,0.660323
kampech,17.5,6.0,0.02405281875404685,36,Pandiassou2.shp,0.660323
kampech,19.0,7.0,0.028352873698647883,36,Pandiassou2.shp,0.660323
kampech,27.0,8.0,0.057255526111673984,36,Pandiassou2.shp,0.660323
kampech,21.5,8.0,0.036305030103047045,36,Pandiassou2.shp,0.660323
kampech,18.6,7.0,0.027171634860898127,36,Pandiassou2.shp,0.660323
kampech,15.0,,0.017671458676442587,36,Pandiassou2.shp,0.660323
kajou,21.0,,0.03463605900582747,36,Pandiassou2.shp,0.660323
bwa pine,5.8,,0.0026420794216690155,36,Pandiassou2.shp,0.660323
kampech,11.0,,0.009503317777109124,36,Pandiassou2.shp,0.660323
kajou,13.2,,0.01368477759903714,36,Pandiassou2.shp,0.660323
kampech,,,,36,Pandiassou2.shp,0.660323
pwa valye,7.0,,0.003848451000647497,36,Pandiassou2.shp,0.660323
kampech,14.0,,0.015393804002589988,36,Pandiassou2.shp,0.660323
kampech,21.0,,0.03463605900582747,36,Pandiassou2.shp,0.660323
kampech,19.8,7.0,0.030790749597833563,36,Pandiassou2.shp,0.660323
kampech,17.4,6.0,0.023778714795021142,36,Pandiassou2.shp,0.660323
kampech,10.0,6.0,0.007853981633974483,36,Pandiassou2.shp,0.660323
kampech,9.4,,0.006939778171779853,36,Pandiassou2.shp,0.660323
kampech,10.3,,0.00833228911548353,36,Pandiassou2.shp,0.660323
kampech,10.3,,0.00833228911548353,36,Pandiassou2.shp,0.660323
kampech,7.8,,0.004778362426110076,36,Pandiassou2.shp,0.660323
kampech,12.4,,0.012076282160399163,36,Pandiassou2.shp,0.660323
kampech,5.0,,0.001963495408493621,36,Pandiassou2.shp,0.660323
kampech,19.5,,0.029864765163187975,36,Pandiassou2.shp,0.660323
kajou,8.5,,0.005674501730546565,36,Pandiassou2.shp,0.660323
kajou,6.0,,0.0028274333882308137,36,Pandiassou2.shp,0.660323
pwa valye,5.4,,0.0022902210444669595,36,Pandiassou2.shp,0.660323
pwa valye,6.5,,0.0033183072403542195,36,Pandiassou2.shp,0.660323
bwa fe,12.0,,0.011309733552923255,36,Pandiassou2.shp,0.660323
kampech,10.5,,0.008659014751456867,36,Pandiassou2.shp,0.660323
kampech,10.0,,0.007853981633974483,36,Pandiassou2.shp,0.660323
kampech,10.5,5.8,0.008659014751456867,36,Pandiassou2.shp,0.660323
kampech,15.8,6.0,0.019606679751053898,36,Pandiassou2.shp,0.660323
kampech,17.7,5.9,0.024605739061078654,36,Pandiassou2.shp,0.660323
kampech,17.7,6.2,0.024605739061078654,36,Pandiassou2.shp,0.660323
kampech,14.0,6.3,0.015393804002589988,36,Pandiassou2.shp,0.660323
kampech,13.0,6.0,0.013273228961416878,36,Pandiassou2.shp,0.660323
kampech,9.5,,0.007088218424661971,36,Pandiassou2.shp,0.660323
kampech,9.6,,0.007238229473870883,36,Pandiassou2.shp,0.660323
pwa valye,5.2,,0.0021237166338267006,36,Pandiassou2.shp,0.660323
kampech,12.5,,0.01227184630308513,36,Pandiassou2.shp,0.660323
kampech,5.0,,0.001963495408493621,36,Pandiassou2.shp,0.660323
kampech,7.0,4.6,0.003848451000647497,36,Pandiassou2.shp,0.660323
bayawonn,15.5,,0.018869190875623696,36,Pandiassou2.shp,0.660323
kampech,13.0,,0.013273228961416878,36,Pandiassou2.shp,0.660323
kampech,11.5,,0.010386890710931254,36,Pandiassou2.shp,0.660323
kampech,10.0,,0.007853981633974483,36,Pandiassou2.shp,0.660323
kampech,8.2,,0.005281017250684441,36,Pandiassou2.shp,0.660323
kampech,10.0,6.0,0.007853981633974483,36,Pandiassou2.shp,0.660323
kampech,11.0,5.0,0.009503317777109124,36,Pandiassou2.shp,0.660323
kampech,17.0,7.0,0.02269800692218626,36,Pandiassou2.shp,0.660323
kampech,11.0,5.0,0.009503317777109124,36,Pandiassou2.shp,0.660323
kampech,12.0,,0.011309733552923255,36,Pandiassou2.shp,0.660323
kampech,20.8,7.0,0.03397946614122721,36,Pandiassou2.shp,0.660323
kampech,8.8,,0.006082123377349841,36,Pandiassou2.shp,0.660323
kampech,6.5,,0.0033183072403542195,36,Pandiassou2.shp,0.660323
mango,21.5,6.5,0.036305030103047045,36,Pandiassou2.shp,0.660323
kaymit,5.0,,0.001963495408493621,36,Pandiassou2.shp,0.660323
kampech,7.8,,0.004778362426110076,36,Pandiassou2.shp,0.660323
kampech,5.3,,0.002206183440983432,36,Pandiassou2.shp,0.660323
kampech,6.0,,0.0028274333882308137,36,Pandiassou2.shp,0.660323
kampech,16.0,,0.020106192982974676,36,Pandiassou2.shp,0.660323
delen,5.6,3.5,0.0024630086404143973,36,Pandiassou2.shp,0.660323
kampech,6.0,6.0,0.0028274333882308137,36,Pandiassou2.shp,0.660323
kampech,15.0,7.0,0.017671458676442587,36,Pandiassou2.shp,0.660323
kampech,30.0,7.0,0.07068583470577035,36,Pandiassou2.shp,0.660323
kampech,21.5,,0.036305030103047045,36,Pandiassou2.shp,0.660323
mango,37.5,7.6,0.11044661672776616,36,Pandiassou2.shp,0.660323
breziyet,5.5,,0.002375829444277281,36,Pandiassou2.shp,0.660323
kajou,25.0,5.8,0.04908738521234052,36,Pandiassou2.shp,0.660323
sitwon,5.0,,0.001963495408493621,36,Pandiassou2.shp,0.660323
kampech,14.3,,0.016060607043314423,36,Pandiassou2.shp,0.660323
kampech,20.0,,0.031415926535897934,36,Pandiassou2.shp,0.660323
mango,21.0,9.0,0.03463605900582747,36,Pandiassou2.shp,0.660323
mango,43.6,9.1,0.14930104926920132,36,Pandiassou2.shp,0.660323
kampech,6.8,7.0,0.0036316811075498014,36,Pandiassou2.shp,0.660323
kampech,7.3,62.0,0.004185386812745002,36,Pandiassou2.shp,0.660323
kampech,17.3,7.0,0.023506181632322234,36,Pandiassou2.shp,0.660323
kampech,6.2,,0.003019070540099791,36,Pandiassou2.shp,0.660323
kampech,72.0,,0.40715040790523715,36,Pandiassou2.shp,0.660323
kampech,10.6,,0.008824733763933728,36,Pandiassou2.shp,0.660323
mango,32.5,8.4,0.08295768100885548,36,Pandiassou2.shp,0.660323
mango,40.0,8.0,0.12566370614359174,36,Pandiassou2.shp,0.660323
mango,36.5,9.6,0.10463467031862503,36,Pandiassou2.shp,0.660323
kampech,13.0,,0.013273228961416878,36,Pandiassou2.shp,0.660323
kampech,13.8,,0.014957122623741007,36,Pandiassou2.shp,0.660323
kampech,32.6,7.0,0.08346897521322721,36,Pandiassou2.shp,0.660323
kampech,16.5,,0.021382464998495533,36,Pandiassou2.shp,0.660323
kampech,17.4,,0.023778714795021142,36,Pandiassou2.shp,0.660323
kampech,18.3,,0.026302199094017143,36,Pandiassou2.shp,0.660323
kampech,24.5,8.4,0.04714352475793183,36,Pandiassou2.shp,0.660323
kampech,15.8,7.5,0.019606679751053898,36,Pandiassou2.shp,0.660323
kampech,9.8,,0.0075429639612690945,36,Pandiassou2.shp,0.660323
kampech,49.5,7.6,0.19244218498645976,36,Pandiassou2.shp,0.660323
kampech,22.0,7.8,0.0380132711084365,36,Pandiassou2.shp,0.660323
kampech,22.0,7.5,0.0380132711084365,36,Pandiassou2.shp,0.660323
kampech,64.0,8.3,0.3216990877275948,36,Pandiassou2.shp,0.660323
kampech,17.0,,0.02269800692218626,36,Pandiassou2.shp,0.660323
bwa majo,9.5,3.5,0.007088218424661971,36,Pandiassou2.shp,0.660323
kampech,13.5,7.0,0.014313881527918496,36,Pandiassou2.shp,0.660323
kampech,20.0,7.0,0.031415926535897934,36,Pandiassou2.shp,0.660323
kampech,20.0,,0.031415926535897934,36,Pandiassou2.shp,0.660323
kampech,20.3,,0.03236547291544545,36,Pandiassou2.shp,0.660323
pwa valye,22.7,,0.04047078196170711,36,Pandiassou2.shp,0.660323
kampech,38.0,,0.11341149479459153,36,Pandiassou2.shp,0.660323
kampech,18.0,,0.025446900494077322,36,Pandiassou2.shp,0.660323
kampech,15.6,,0.019113449704440302,36,Pandiassou2.shp,0.660323
kampech,38.5,,0.11641564276958677,36,Pandiassou2.shp,0.660323
kampech,6.8,,0.0036316811075498014,36,Pandiassou2.shp,0.660323
kampech,34.0,7.6,0.09079202768874504,36,Pandiassou2.shp,0.660323
kampech,34.5,7.0,0.09348201639838126,36,Pandiassou2.shp,0.660323
kampech,24.0,7.0,0.04523893421169302,36,Pandiassou2.shp,0.660323
kampech,16.5,,0.021382464998495533,36,Pandiassou2.shp,0.660323
kampech,5.5,,0.002375829444277281,36,Pandiassou2.shp,0.660323
kampech,19.6,7.5,0.030171855845076378,36,Pandiassou2.shp,0.660323
